filename,width,height,class,xmin,ymin,xmax,ymax
Birman_105.jpg,500,333,cat,222,41,346,171
yorkshire_terrier_105.jpg,500,333,dog,171,51,292,203
leonberger_116.jpg,489,500,dog,49,36,212,233
german_shorthaired_146.jpg,375,500,dog,58,125,150,197
samoyed_122.jpg,500,375,dog,190,108,242,184
Ragdoll_151.jpg,404,500,cat,194,59,263,135
american_pit_bull_terrier_122.jpg,300,246,dog,83,41,237,148
american_pit_bull_terrier_10.jpg,500,368,dog,307,80,409,157
keeshond_14.jpg,500,375,dog,175,50,368,231
english_cocker_spaniel_148.jpg,500,281,dog,128,17,219,121
Egyptian_Mau_134.jpg,400,420,cat,17,1,102,81
staffordshire_bull_terrier_1.jpg,299,500,dog,50,113,231,259
basset_hound_107.jpg,375,500,dog,144,1,349,292
american_pit_bull_terrier_106.jpg,333,500,dog,30,24,239,177
american_pit_bull_terrier_131.jpg,300,257,dog,89,25,209,133
scottish_terrier_159.jpg,380,500,dog,84,24,342,404
pomeranian_107.jpg,500,333,dog,210,77,266,161
Russian_Blue_171.jpg,500,333,cat,175,12,386,225
boxer_15.jpg,500,333,dog,193,45,377,262
beagle_123.jpg,500,375,dog,216,176,274,223
Persian_134.jpg,500,375,cat,336,15,486,158
chihuahua_136.jpg,200,182,dog,15,5,128,106
english_setter_106.jpg,500,333,dog,158,113,267,231
pug_175.jpg,300,224,dog,85,43,210,164
staffordshire_bull_terrier_137.jpg,500,375,dog,220,58,462,232
Egyptian_Mau_124.jpg,330,300,cat,180,7,259,95
samoyed_109.jpg,500,333,dog,125,56,250,232
yorkshire_terrier_100.jpg,500,375,dog,159,2,419,230
staffordshire_bull_terrier_103.jpg,360,480,dog,19,70,290,280
pug_153.jpg,300,225,dog,33,17,218,168
keeshond_100.jpg,369,500,dog,67,50,266,306
Birman_111.jpg,500,333,cat,129,27,359,248
wheaten_terrier_167.jpg,500,375,dog,68,1,257,171
wheaten_terrier_186.jpg,500,330,dog,232,30,360,156
Abyssinian_135.jpg,333,500,cat,20,58,257,278
staffordshire_bull_terrier_101.jpg,333,500,dog,70,47,234,226
great_pyrenees_119.jpg,500,345,dog,253,27,387,178
havanese_140.jpg,500,362,dog,101,33,495,235
Egyptian_Mau_108.jpg,375,500,cat,96,49,220,176
boxer_116.jpg,500,346,dog,186,68,281,139
Russian_Blue_176.jpg,500,375,cat,135,74,286,242
samoyed_114.jpg,500,375,dog,176,112,236,199
leonberger_138.jpg,500,333,dog,174,23,275,100
newfoundland_10.jpg,335,500,dog,16,75,323,336
Maine_Coon_104.jpg,500,375,cat,126,55,229,161
great_pyrenees_139.jpg,500,414,dog,93,44,215,126
British_Shorthair_105.jpg,500,333,cat,173,10,374,208
Maine_Coon_115.jpg,334,500,cat,22,1,273,301
Russian_Blue_153.jpg,400,267,cat,86,28,306,258
german_shorthaired_125.jpg,500,375,dog,157,56,264,116
Siamese_18.jpg,500,333,cat,167,91,284,228
scottish_terrier_161.jpg,500,375,dog,153,71,285,297
Birman_128.jpg,500,375,cat,224,103,366,234
Abyssinian_137.jpg,1600,1200,cat,593,108,1017,549
beagle_130.jpg,500,375,dog,65,185,188,284
Bombay_107.jpg,300,225,cat,84,17,225,160
samoyed_131.jpg,500,375,dog,129,7,363,227
american_pit_bull_terrier_140.jpg,300,291,dog,188,16,289,185
shiba_inu_145.jpg,500,375,dog,319,48,409,151
american_pit_bull_terrier_121.jpg,299,300,dog,80,63,197,151
Bombay_16.jpg,500,343,cat,74,1,385,260
Bengal_117.jpg,500,332,cat,195,34,285,129
great_pyrenees_159.jpg,500,479,dog,62,44,238,257
Bengal_114.jpg,500,375,cat,21,32,201,222
scottish_terrier_187.jpg,333,500,dog,29,12,238,243
boxer_138.jpg,375,500,dog,44,49,269,236
keeshond_106.jpg,332,500,dog,167,202,239,290
japanese_chin_133.jpg,500,333,dog,68,96,199,248
Egyptian_Mau_127.jpg,200,314,cat,90,17,167,99
shiba_inu_150.jpg,377,500,dog,80,38,215,198
Bengal_144.jpg,300,225,cat,82,32,139,91
saint_bernard_180.jpg,500,375,dog,271,62,384,167
Bengal_13.jpg,500,256,cat,87,109,130,164
wheaten_terrier_156.jpg,500,375,dog,98,46,179,134
Bengal_183.jpg,350,300,cat,37,61,125,153
german_shorthaired_141.jpg,333,500,dog,97,83,259,198
american_pit_bull_terrier_17.jpg,500,333,dog,88,41,363,273
Persian_137.jpg,500,375,cat,206,1,354,130
Persian_104.jpg,500,332,cat,82,45,289,217
Egyptian_Mau_11.jpg,334,500,cat,87,1,332,428
Sphynx_17.jpg,500,500,cat,115,1,449,351
Persian_138.jpg,403,500,cat,116,22,337,231
Bengal_131.jpg,300,202,cat,96,22,135,66
miniature_pinscher_121.jpg,300,225,dog,117,25,185,114
american_pit_bull_terrier_110.jpg,263,300,dog,95,54,193,155
Bengal_124.jpg,500,371,cat,52,47,147,153
newfoundland_116.jpg,500,375,dog,252,99,471,286
Bengal_136.jpg,300,200,cat,154,48,206,97
pomeranian_137.jpg,300,225,dog,61,12,182,138
chihuahua_125.jpg,290,300,dog,117,4,284,173
havanese_137.jpg,500,333,dog,222,77,399,231
Bombay_128.jpg,600,870,cat,82,136,234,318
samoyed_11.jpg,325,500,dog,69,42,239,224
Abyssinian_18.jpg,335,500,cat,135,87,314,285
american_pit_bull_terrier_132.jpg,228,300,dog,55,7,162,118
Birman_140.jpg,500,333,cat,46,67,232,226
basset_hound_116.jpg,500,375,dog,239,94,353,236
samoyed_136.jpg,500,375,dog,294,118,368,198
havanese_101.jpg,333,500,dog,42,66,333,289
american_pit_bull_terrier_137.jpg,300,225,dog,129,81,210,161
english_cocker_spaniel_117.jpg,281,500,dog,88,86,266,293
scottish_terrier_153.jpg,332,500,dog,50,38,307,425
Russian_Blue_154.jpg,334,500,cat,192,44,275,153
english_setter_104.jpg,409,500,dog,137,25,285,158
staffordshire_bull_terrier_132.jpg,500,333,dog,149,134,291,286
english_setter_110.jpg,500,375,dog,287,157,364,250
Persian_118.jpg,500,456,cat,176,47,409,267
saint_bernard_160.jpg,375,500,dog,64,55,256,234
english_cocker_spaniel_129.jpg,281,500,dog,85,67,236,215
Persian_111.jpg,375,500,cat,96,76,251,199
Bengal_167.jpg,300,225,cat,74,18,237,200
scottish_terrier_160.jpg,333,500,dog,29,1,241,272
newfoundland_100.jpg,500,333,dog,178,101,265,215
wheaten_terrier_178.jpg,500,330,dog,49,1,313,193
leonberger_139.jpg,500,333,dog,110,31,440,302
British_Shorthair_112.jpg,500,375,cat,185,51,325,184
Persian_13.jpg,500,375,cat,73,1,493,274
basset_hound_15.jpg,500,332,dog,45,3,205,160
Egyptian_Mau_117.jpg,375,500,cat,202,66,284,138
japanese_chin_122.jpg,500,375,dog,169,24,362,149
shiba_inu_196.jpg,500,333,dog,230,44,374,226
yorkshire_terrier_10.jpg,333,500,dog,70,59,256,228
pomeranian_138.jpg,300,203,dog,180,34,245,115
Bengal_110.jpg,500,332,cat,178,21,344,233
Sphynx_103.jpg,500,334,cat,176,49,322,183
staffordshire_bull_terrier_106.jpg,333,500,dog,116,95,221,201
Abyssinian_115.jpg,500,367,cat,238,52,391,175
great_pyrenees_134.jpg,500,489,dog,133,1,330,192
chihuahua_14.jpg,492,500,dog,106,17,433,341
japanese_chin_157.jpg,500,375,dog,99,68,269,218
havanese_124.jpg,500,375,dog,10,19,237,182
scottish_terrier_168.jpg,500,417,dog,183,92,291,259
pug_181.jpg,209,300,dog,71,64,199,191
British_Shorthair_133.jpg,500,335,cat,148,1,373,215
shiba_inu_154.jpg,364,500,dog,107,34,343,270
Birman_108.jpg,500,393,cat,190,23,422,248
Birman_118.jpg,375,500,cat,49,35,317,320
Bengal_151.jpg,300,225,cat,53,20,149,125
pomeranian_103.jpg,500,357,dog,288,94,374,193
Persian_120.jpg,375,500,cat,112,64,217,164
yorkshire_terrier_127.jpg,251,300,dog,16,20,235,173
japanese_chin_155.jpg,375,500,dog,97,120,301,293
wheaten_terrier_171.jpg,500,330,dog,1,38,271,219
chihuahua_138.jpg,300,225,dog,96,44,176,130
japanese_chin_131.jpg,500,375,dog,77,112,267,285
Bengal_139.jpg,300,225,cat,35,1,203,164
beagle_113.jpg,333,500,dog,15,118,275,395
Bombay_14.jpg,200,172,cat,104,9,138,46
yorkshire_terrier_130.jpg,173,200,dog,30,4,167,107
keeshond_17.jpg,500,375,dog,238,39,384,178
miniature_pinscher_125.jpg,300,225,dog,103,79,155,127
Persian_121.jpg,333,500,cat,1,42,328,308
pug_178.jpg,300,233,dog,37,27,181,126
japanese_chin_121.jpg,500,334,dog,148,69,387,241
leonberger_128.jpg,427,500,dog,118,315,332,474
Persian_144.jpg,500,333,cat,155,54,215,119
shiba_inu_192.jpg,500,333,dog,116,1,378,265
Bengal_157.jpg,262,246,cat,28,28,237,231
Russian_Blue_174.jpg,500,333,cat,205,62,296,165
Sphynx_129.jpg,500,332,cat,177,8,280,99
Sphynx_104.jpg,500,334,cat,187,88,281,190
Abyssinian_116.jpg,333,500,cat,71,43,249,190
wheaten_terrier_181.jpg,500,330,dog,120,1,331,222
Bombay_108.jpg,400,267,cat,230,21,300,94
miniature_pinscher_101.jpg,500,492,dog,151,20,296,191
Abyssinian_127.jpg,266,400,cat,96,246,179,328
american_bulldog_101.jpg,500,334,dog,168,35,319,178
shiba_inu_182.jpg,500,444,dog,138,1,408,327
leonberger_127.jpg,500,425,dog,25,24,387,314
english_setter_123.jpg,500,470,dog,171,166,260,239
japanese_chin_124.jpg,500,375,dog,149,1,323,128
wheaten_terrier_173.jpg,330,500,dog,135,134,261,249
keeshond_135.jpg,500,375,dog,110,34,339,318
miniature_pinscher_137.jpg,240,300,dog,11,13,164,166
american_bulldog_15.jpg,334,500,dog,54,42,288,252
leonberger_124.jpg,500,375,dog,150,59,321,232
shiba_inu_158.jpg,333,500,dog,18,77,219,212
keeshond_111.jpg,500,333,dog,254,16,391,213
Bengal_179.jpg,300,225,cat,128,22,238,126
pug_180.jpg,300,214,dog,154,27,242,111
British_Shorthair_151.jpg,500,375,cat,177,73,248,146
Bengal_129.jpg,500,281,cat,1,67,281,281
scottish_terrier_170.jpg,500,375,dog,146,1,412,305
great_pyrenees_152.jpg,333,500,dog,54,87,244,233
scottish_terrier_145.jpg,500,375,dog,148,71,295,182
Egyptian_Mau_18.jpg,500,403,cat,34,47,266,249
Russian_Blue_192.jpg,334,500,cat,66,52,267,263
miniature_pinscher_113.jpg,200,150,dog,58,32,170,100
american_bulldog_112.jpg,333,500,dog,64,64,217,206
english_cocker_spaniel_116.jpg,500,375,dog,102,136,313,317
pomeranian_139.jpg,225,300,dog,73,12,173,122
Ragdoll_186.jpg,334,500,cat,43,96,283,357
english_cocker_spaniel_141.jpg,333,500,dog,82,15,329,234
Russian_Blue_187.jpg,500,333,cat,304,33,431,179
havanese_114.jpg,318,500,dog,76,207,187,324
beagle_107.jpg,500,361,dog,148,86,336,238
Russian_Blue_149.jpg,500,375,cat,150,1,440,273
Birman_100.jpg,500,334,cat,88,1,305,211
saint_bernard_141.jpg,500,375,dog,78,148,190,262
miniature_pinscher_128.jpg,300,197,dog,68,6,153,67
saint_bernard_164.jpg,500,411,dog,57,31,398,332
saint_bernard_144.jpg,500,375,dog,181,33,369,208
saint_bernard_177.jpg,500,375,dog,155,131,232,221
Sphynx_153.jpg,332,500,cat,134,94,241,235
shiba_inu_166.jpg,500,375,dog,93,1,359,252
Egyptian_Mau_125.jpg,300,267,cat,39,23,109,95
Bengal_189.jpg,320,240,cat,212,86,289,176
Maine_Coon_14.jpg,500,287,cat,134,58,221,139
Bombay_116.jpg,205,320,cat,4,40,111,154
Abyssinian_15.jpg,477,422,cat,16,16,431,357
basset_hound_129.jpg,333,500,dog,12,6,332,469
yorkshire_terrier_137.jpg,300,225,dog,111,44,181,112
basset_hound_121.jpg,500,332,dog,107,41,300,278
german_shorthaired_142.jpg,500,375,dog,149,109,224,162
Ragdoll_201.jpg,500,375,cat,102,58,201,161
Ragdoll_198.jpg,332,500,cat,85,81,299,293
shiba_inu_187.jpg,333,500,dog,181,110,273,214
beagle_124.jpg,500,333,dog,229,29,467,254
basset_hound_112.jpg,374,500,dog,129,146,314,321
miniature_pinscher_17.jpg,333,500,dog,103,199,223,298
shiba_inu_171.jpg,375,500,dog,93,1,323,252
chihuahua_15.jpg,372,500,dog,115,106,341,255
Bengal_140.jpg,300,163,cat,31,10,87,65
chihuahua_10.jpg,500,333,dog,95,1,404,297
yorkshire_terrier_132.jpg,300,225,dog,107,52,208,141
beagle_133.jpg,500,375,dog,1,54,376,261
Abyssinian_108.jpg,500,404,cat,50,14,336,304
wheaten_terrier_152.jpg,500,375,dog,116,98,271,226
Persian_17.jpg,375,500,cat,1,100,375,453
Persian_122.jpg,320,480,cat,60,16,290,244
staffordshire_bull_terrier_100.jpg,412,500,dog,127,115,252,245
miniature_pinscher_109.jpg,500,375,dog,218,29,361,207
saint_bernard_153.jpg,500,335,dog,160,61,337,248
scottish_terrier_184.jpg,500,333,dog,171,78,337,209
Maine_Coon_126.jpg,379,500,cat,94,10,300,271
Bengal_14.jpg,500,333,cat,121,28,349,281
keeshond_103.jpg,500,401,dog,138,80,398,384
British_Shorthair_104.jpg,333,500,cat,70,21,331,282
Birman_115.jpg,500,358,cat,64,68,214,224
english_setter_117.jpg,500,333,dog,200,27,336,115
shiba_inu_168.jpg,500,375,dog,103,1,442,322
Birman_138.jpg,332,500,cat,38,1,284,232
Russian_Blue_191.jpg,335,500,cat,36,14,289,312
american_bulldog_185.jpg,500,333,dog,128,22,438,268
British_Shorthair_103.jpg,500,333,cat,108,149,199,229
german_shorthaired_132.jpg,500,333,dog,201,147,345,287
Siamese_108.jpg,500,378,cat,140,47,257,182
german_shorthaired_167.jpg,500,333,dog,150,43,415,240
Bengal_180.jpg,300,238,cat,223,77,285,145
Persian_129.jpg,500,333,cat,121,32,250,171
havanese_107.jpg,333,500,dog,34,80,312,319
japanese_chin_140.jpg,500,375,dog,97,46,224,148
leonberger_105.jpg,333,500,dog,83,18,255,134
basset_hound_104.jpg,500,327,dog,189,79,289,173
shiba_inu_143.jpg,500,334,dog,283,39,368,132
leonberger_16.jpg,500,411,dog,119,25,372,249
yorkshire_terrier_12.jpg,500,375,dog,189,45,350,189
Persian_105.jpg,500,500,cat,117,82,405,356
basset_hound_108.jpg,380,500,dog,157,30,357,345
shiba_inu_161.jpg,500,375,dog,194,67,299,198
german_shorthaired_154.jpg,333,500,dog,1,21,320,328
japanese_chin_152.jpg,500,375,dog,149,57,250,128
wheaten_terrier_147.jpg,333,500,dog,71,188,269,467
British_Shorthair_121.jpg,375,500,cat,161,265,288,399
boxer_105.jpg,500,375,dog,230,112,371,229
scottish_terrier_156.jpg,500,375,dog,194,47,307,262
beagle_122.jpg,500,333,dog,122,53,237,146
english_cocker_spaniel_139.jpg,500,333,dog,173,14,317,141
wheaten_terrier_176.jpg,500,330,dog,84,30,236,188
Ragdoll_156.jpg,418,500,cat,52,12,168,141
pomeranian_134.jpg,300,248,dog,24,7,104,101
chihuahua_122.jpg,300,225,dog,98,17,213,136
Maine_Coon_112.jpg,401,500,cat,136,103,274,271
japanese_chin_165.jpg,500,334,dog,63,15,250,162
saint_bernard_150.jpg,500,333,dog,224,112,294,169
Ragdoll_155.jpg,500,350,cat,297,62,393,165
Persian_116.jpg,375,500,cat,152,118,239,207
shiba_inu_153.jpg,500,416,dog,110,47,253,263
newfoundland_105.jpg,500,375,dog,108,132,261,253
chihuahua_133.jpg,300,225,dog,81,46,171,128
Birman_137.jpg,500,333,cat,220,185,273,239
Maine_Coon_144.jpg,473,500,cat,116,19,427,332
leonberger_10.jpg,500,333,dog,168,7,327,125
pomeranian_118.jpg,300,266,dog,80,59,149,160
basset_hound_101.jpg,500,343,dog,82,94,238,262
scottish_terrier_155.jpg,500,332,dog,295,54,406,213
boxer_118.jpg,500,375,dog,145,105,196,169
yorkshire_terrier_118.jpg,240,300,dog,36,2,178,162
samoyed_15.jpg,377,500,dog,134,56,293,280
boxer_114.jpg,354,500,dog,47,49,240,229
beagle_15.jpg,500,334,dog,169,124,282,214
american_bulldog_108.jpg,375,500,dog,92,132,247,265
scottish_terrier_154.jpg,429,500,dog,153,53,282,185
Abyssinian_136.jpg,333,500,cat,105,38,227,157
Bengal_152.jpg,300,225,cat,84,8,271,209
boxer_12.jpg,500,375,dog,1,9,389,327
german_shorthaired_127.jpg,357,500,dog,77,40,251,170
staffordshire_bull_terrier_134.jpg,500,375,dog,165,85,348,247
havanese_11.jpg,333,500,dog,107,90,271,223
leonberger_106.jpg,333,500,dog,17,107,319,378
great_pyrenees_120.jpg,500,419,dog,47,33,236,205
newfoundland_114.jpg,500,375,dog,172,138,390,351
Bengal_102.jpg,334,500,cat,67,18,185,166
pug_172.jpg,225,300,dog,80,35,201,125
boxer_107.jpg,417,500,dog,1,15,395,417
pomeranian_101.jpg,500,375,dog,142,66,235,198
miniature_pinscher_111.jpg,341,320,dog,95,6,240,166
Bengal_112.jpg,500,436,cat,72,20,201,162
Bengal_109.jpg,500,334,cat,231,12,401,187
Siamese_102.jpg,500,413,cat,154,92,348,268
Persian_101.jpg,377,500,cat,109,52,308,248
pomeranian_130.jpg,271,300,dog,129,12,224,119
havanese_122.jpg,500,500,dog,267,83,483,280
Bengal_182.jpg,625,566,cat,144,1,464,338
Bengal_171.jpg,300,225,cat,93,28,232,178
Abyssinian_106.jpg,1536,1024,cat,861,156,1302,563
Maine_Coon_107.jpg,500,333,cat,241,16,343,128
wheaten_terrier_162.jpg,500,375,dog,100,149,206,251
chihuahua_118.jpg,300,289,dog,114,33,252,230
Sphynx_122.jpg,375,500,cat,141,5,374,228
havanese_130.jpg,500,375,dog,52,37,413,318
shiba_inu_159.jpg,500,333,dog,10,5,457,305
german_shorthaired_149.jpg,361,500,dog,135,111,228,184
keeshond_127.jpg,500,333,dog,150,78,272,182
Persian_139.jpg,334,500,cat,101,105,334,340
Maine_Coon_145.jpg,333,500,cat,61,113,242,288
Russian_Blue_152.jpg,500,333,cat,160,6,416,265
miniature_pinscher_135.jpg,300,199,dog,82,29,228,145
chihuahua_134.jpg,225,300,dog,40,15,150,137
keeshond_10.jpg,320,480,dog,58,46,289,370
British_Shorthair_111.jpg,375,500,cat,20,9,262,245
great_pyrenees_138.jpg,300,225,dog,102,26,176,88
shiba_inu_178.jpg,500,333,dog,99,1,329,291
pomeranian_108.jpg,500,375,dog,168,18,326,231
english_setter_10.jpg,375,500,dog,89,52,270,215
havanese_106.jpg,362,500,dog,80,133,245,263
beagle_139.jpg,375,500,dog,77,76,262,233
Bengal_12.jpg,500,335,cat,28,34,210,239
boxer_103.jpg,500,375,dog,157,88,319,251
pomeranian_120.jpg,300,236,dog,82,12,149,87
Abyssinian_132.jpg,500,333,cat,200,106,278,179
boxer_10.jpg,500,375,dog,135,41,373,311
basset_hound_106.jpg,500,357,dog,203,118,292,217
Russian_Blue_175.jpg,500,484,cat,166,47,362,268
Birman_107.jpg,500,334,cat,145,35,376,252
pug_168.jpg,225,300,dog,43,13,225,172
Siamese_100.jpg,500,375,cat,205,44,348,213
english_setter_133.jpg,500,375,dog,210,105,293,177
staffordshire_bull_terrier_15.jpg,469,500,dog,122,155,323,429
japanese_chin_145.jpg,500,375,dog,160,84,380,248
pug_190.jpg,274,300,dog,107,21,268,142
saint_bernard_181.jpg,500,328,dog,134,22,373,253
Ragdoll_152.jpg,500,375,cat,218,15,303,99
pug_148.jpg,300,200,dog,70,48,168,120
english_setter_122.jpg,500,333,dog,161,70,368,235
miniature_pinscher_112.jpg,500,375,dog,203,84,274,174
american_pit_bull_terrier_105.jpg,333,500,dog,126,100,246,247
english_setter_128.jpg,500,375,dog,183,48,358,179
Birman_135.jpg,375,500,cat,64,61,257,239
chihuahua_129.jpg,273,300,dog,83,1,217,147
wheaten_terrier_185.jpg,500,330,dog,10,61,230,224
american_pit_bull_terrier_117.jpg,300,199,dog,55,17,248,189
pomeranian_11.jpg,500,332,dog,189,40,302,204
Maine_Coon_119.jpg,500,333,cat,258,12,398,153
newfoundland_130.jpg,334,500,dog,123,131,258,240
beagle_108.jpg,333,500,dog,45,81,280,257
chihuahua_112.jpg,225,300,dog,103,69,194,144
shiba_inu_165.jpg,333,500,dog,73,43,267,262
Russian_Blue_195.jpg,335,500,cat,102,94,249,252
Egyptian_Mau_106.jpg,400,280,cat,269,19,349,93
english_cocker_spaniel_125.jpg,500,375,dog,204,92,292,185
american_pit_bull_terrier_113.jpg,164,300,dog,15,1,155,102
pomeranian_116.jpg,225,300,dog,47,85,101,155
yorkshire_terrier_131.jpg,300,191,dog,54,1,195,94
samoyed_123.jpg,500,332,dog,267,92,379,230
Abyssinian_12.jpg,335,500,cat,94,83,211,190
pomeranian_126.jpg,300,225,dog,109,53,169,126
Persian_15.jpg,375,500,cat,1,80,375,345
yorkshire_terrier_134.jpg,300,224,dog,84,45,199,144
Siamese_122.jpg,333,500,cat,1,1,333,377
english_cocker_spaniel_113.jpg,500,334,dog,147,5,288,140
Birman_106.jpg,500,375,cat,226,6,335,118
Bombay_140.jpg,1725,1600,cat,608,73,1398,886
Bombay_115.jpg,600,428,cat,44,87,234,335
British_Shorthair_139.jpg,500,444,cat,75,36,448,382
keeshond_16.jpg,500,375,dog,239,92,290,162
havanese_16.jpg,500,333,dog,75,41,278,165
german_shorthaired_148.jpg,500,306,dog,235,114,293,163
British_Shorthair_137.jpg,333,500,cat,11,94,231,306
Bombay_114.jpg,500,330,cat,114,70,199,151
japanese_chin_129.jpg,500,375,dog,123,41,436,295
chihuahua_127.jpg,300,225,dog,155,1,242,106
staffordshire_bull_terrier_14.jpg,351,500,dog,144,105,269,239
yorkshire_terrier_122.jpg,300,245,dog,78,1,214,133
keeshond_122.jpg,500,375,dog,180,63,434,331
Ragdoll_164.jpg,500,333,cat,202,53,260,126
Bengal_162.jpg,300,225,cat,195,49,248,107
Russian_Blue_155.jpg,334,500,cat,43,106,204,288
shiba_inu_179.jpg,500,333,dog,200,1,359,215
english_cocker_spaniel_142.jpg,500,417,dog,274,83,378,168
staffordshire_bull_terrier_118.jpg,500,375,dog,211,76,380,211
Bengal_101.jpg,500,455,cat,358,101,498,241
Ragdoll_188.jpg,375,500,cat,173,39,314,179
samoyed_140.jpg,500,375,dog,129,67,231,171
english_cocker_spaniel_133.jpg,357,500,dog,7,13,267,262
keeshond_139.jpg,500,375,dog,181,46,333,245
english_cocker_spaniel_126.jpg,375,500,dog,101,125,274,329
Abyssinian_114.jpg,640,423,cat,222,64,351,185
pomeranian_125.jpg,216,280,dog,99,78,180,177
samoyed_116.jpg,500,400,dog,238,125,310,213
Sphynx_119.jpg,500,500,cat,99,61,287,274
german_shorthaired_151.jpg,500,333,dog,182,54,285,156
Sphynx_114.jpg,500,332,cat,135,1,403,244
Abyssinian_14.jpg,335,500,cat,164,71,252,163
Russian_Blue_162.jpg,333,500,cat,74,46,327,333
miniature_pinscher_107.jpg,333,500,dog,190,143,282,253
american_pit_bull_terrier_109.jpg,246,300,dog,51,22,162,145
german_shorthaired_130.jpg,333,500,dog,175,145,291,217
english_setter_137.jpg,375,500,dog,55,36,279,259
samoyed_119.jpg,500,375,dog,163,73,275,265
Bengal_115.jpg,333,500,cat,146,16,284,153
saint_bernard_189.jpg,333,500,dog,97,109,245,233
japanese_chin_167.jpg,500,375,dog,210,52,367,177
great_pyrenees_160.jpg,500,384,dog,69,58,211,207
Ragdoll_178.jpg,333,500,cat,82,138,178,244
pomeranian_121.jpg,289,300,dog,37,4,135,128
keeshond_101.jpg,375,500,dog,107,39,216,181
samoyed_135.jpg,500,375,dog,149,84,307,284
British_Shorthair_116.jpg,500,500,cat,131,80,432,366
Birman_121.jpg,500,333,cat,158,13,413,241
Russian_Blue_165.jpg,500,375,cat,214,26,334,167
pomeranian_13.jpg,500,375,dog,157,46,263,181
chihuahua_13.jpg,480,500,dog,81,39,293,240
Maine_Coon_146.jpg,380,500,cat,131,139,290,333
american_pit_bull_terrier_139.jpg,300,219,dog,62,32,118,88
havanese_103.jpg,375,500,dog,1,26,365,359
saint_bernard_176.jpg,500,375,dog,112,58,191,133
american_bulldog_177.jpg,500,327,dog,185,21,392,244
english_setter_138.jpg,500,375,dog,152,55,257,143
english_setter_139.jpg,500,353,dog,250,97,355,181
Russian_Blue_188.jpg,500,335,cat,128,103,186,170
havanese_108.jpg,500,375,dog,60,37,286,215
boxer_127.jpg,500,333,dog,329,108,415,182
pomeranian_113.jpg,300,225,dog,137,61,192,148
saint_bernard_186.jpg,500,333,dog,103,62,245,197
pug_171.jpg,300,219,dog,89,24,217,140
english_setter_121.jpg,500,398,dog,172,117,254,167
english_cocker_spaniel_114.jpg,500,375,dog,199,51,330,203
British_Shorthair_16.jpg,375,500,cat,1,1,374,392
japanese_chin_150.jpg,500,333,dog,80,52,365,254
yorkshire_terrier_17.jpg,500,332,dog,110,23,389,221
Bombay_119.jpg,375,500,cat,85,24,327,243
chihuahua_102.jpg,333,500,dog,19,28,238,277
Egyptian_Mau_120.jpg,1024,768,cat,679,27,871,240
miniature_pinscher_11.jpg,500,375,dog,79,12,385,306
german_shorthaired_128.jpg,453,500,dog,248,39,388,158
wheaten_terrier_169.jpg,500,330,dog,145,7,284,143
great_pyrenees_129.jpg,500,309,dog,351,69,444,169
Egyptian_Mau_12.jpg,354,370,cat,178,48,253,139
english_setter_107.jpg,400,500,dog,22,59,228,278
english_setter_119.jpg,500,349,dog,298,66,442,183
newfoundland_127.jpg,500,333,dog,116,56,305,240
havanese_136.jpg,500,375,dog,111,99,324,281
english_cocker_spaniel_127.jpg,500,375,dog,201,50,303,154
newfoundland_135.jpg,333,500,dog,65,48,284,266
saint_bernard_178.jpg,500,500,dog,126,36,484,378
american_bulldog_110.jpg,500,441,dog,224,91,361,253
yorkshire_terrier_106.jpg,500,500,dog,184,104,319,305
basset_hound_136.jpg,500,375,dog,37,71,414,283
japanese_chin_128.jpg,375,500,dog,61,160,371,334
american_pit_bull_terrier_13.jpg,375,500,dog,103,53,309,226
english_setter_134.jpg,500,375,dog,176,39,318,163
staffordshire_bull_terrier_128.jpg,333,500,dog,25,17,273,261
Bengal_153.jpg,300,225,cat,145,52,191,110
Bengal_108.jpg,500,375,cat,108,29,262,215
german_shorthaired_119.jpg,500,500,dog,128,22,240,222
staffordshire_bull_terrier_119.jpg,500,375,dog,217,97,370,211
staffordshire_bull_terrier_102.jpg,333,500,dog,48,105,155,209
Ragdoll_159.jpg,500,423,cat,115,5,240,141
samoyed_12.jpg,375,500,dog,108,48,239,221
Bombay_121.jpg,300,209,cat,158,40,240,135
Persian_12.jpg,375,500,cat,1,93,375,480
havanese_102.jpg,500,404,dog,82,33,407,288
chihuahua_120.jpg,300,225,dog,69,13,172,112
Sphynx_133.jpg,333,500,cat,115,49,244,190
chihuahua_106.jpg,300,225,dog,120,21,168,72
Bombay_100.jpg,300,284,cat,29,6,245,209
newfoundland_102.jpg,500,375,dog,163,89,342,253
chihuahua_116.jpg,219,300,dog,37,44,159,159
chihuahua_131.jpg,300,173,dog,112,4,196,92
american_bulldog_189.jpg,334,500,dog,54,94,334,305
leonberger_102.jpg,370,500,dog,118,184,239,275
Egyptian_Mau_122.jpg,150,112,cat,36,5,99,67
Bengal_126.jpg,500,374,cat,77,94,190,187
British_Shorthair_124.jpg,500,375,cat,264,17,403,152
german_shorthaired_153.jpg,333,500,dog,106,91,248,182
Bombay_111.jpg,604,453,cat,221,82,467,280
boxer_134.jpg,375,500,dog,17,82,291,375
Egyptian_Mau_131.jpg,300,240,cat,144,8,211,85
Ragdoll_169.jpg,333,500,cat,86,76,304,314
Russian_Blue_150.jpg,500,333,cat,170,67,318,224
Bengal_154.jpg,200,300,cat,32,54,151,185
